GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
ENSG00000160321,19,22115760,22193751,201,9,65967,-1.3622,0.91343
ENSG00000197134,19,22235254,22274282,165,6,65967,-1.9086,0.97185
ENSG00000196109,19,22361893,22379753,36,2,65967,-1.0306,0.84863
ENSG00000196350,19,22469210,22499978,32,5,65967,0.023095,0.49079
ENSG00000197360,19,22573821,22715287,372,31,65967,-0.11898,0.54735
ENSG00000229676,19,22817126,22850472,160,4,65967,-0.043245,0.51725
ENSG00000213973,19,22939007,22966909,134,7,65967,0.21176,0.41615
ENSG00000269067,19,23158270,23185978,56,3,65967,0.37934,0.35222
ENSG00000183850,19,23258012,23330021,127,10,65967,-1.1025,0.86489
ENSG00000196081,19,23404401,23433192,62,5,65967,-0.053886,0.52149
ENSG00000167232,19,23487793,23578362,228,9,65967,-2.4852,0.99353
ENSG00000197372,19,23708433,23870022,332,15,65967,-1.0115,0.8441
ENSG00000196172,19,23921997,23941693,26,5,65967,-0.72189,0.76482
ENSG00000205246,19,23945807,24010937,67,11,65967,0.93669,0.17446
ENSG00000169021,19,29698173,29704448,10,2,65967,0.14527,0.44225
ENSG00000187135,19,30017406,30055386,105,11,65967,1.3197,0.093467
ENSG00000105171,19,30094924,30108144,31,6,65967,-1.0314,0.84883
ENSG00000166289,19,30155963,30166364,14,2,65967,-0.88784,0.81269
ENSG00000131943,19,30191721,30206364,43,9,65967,-0.63675,0.73786
ENSG00000105173,19,30302805,30315215,14,3,65967,1.088,0.1383
ENSG00000105176,19,30414551,30506611,103,7,65967,1.6413,0.050364
ENSG00000198597,19,30719197,31204445,751,79,65967,4.77,9.2098e-07
ENSG00000121297,19,31765851,31840453,113,20,65967,2.7496,0.0029835
ENSG00000168813,19,32836500,32878573,68,10,65967,0.16104,0.43603
ENSG00000269093,19,32895915,32896466,2,1,65967,1.3275,0.092173
ENSG00000178904,19,32896449,32976801,131,14,65967,-0.50177,0.69209
ENSG00000105185,19,33071974,33078358,9,3,65967,1.0922,0.13737
ENSG00000105186,19,33087913,33167503,355,14,65967,1.5585,0.059557
ENSG00000186326,19,33166313,33169206,13,4,65967,0.93164,0.17576
ENSG00000213965,19,33182867,33204702,42,5,65967,0.99809,0.15912
ENSG00000173809,19,33210659,33320483,209,14,65967,0.072886,0.47095
ENSG00000021488,19,33321415,33360672,128,14,65967,0.7891,0.21503
ENSG00000121289,19,33369902,33462897,330,19,65967,0.48238,0.31477
ENSG00000131944,19,33463115,33469128,27,7,65967,-0.61656,0.73124
ENSG00000131941,19,33469499,33555794,190,20,65967,0.40516,0.34268
ENSG00000076650,19,33571786,33621448,121,7,65967,0.43496,0.3318
ENSG00000166359,19,33622996,33666701,118,14,65967,1.7107,0.043572
ENSG00000130881,19,33668509,33698694,41,7,65967,0.45601,0.32419
ENSG00000130876,19,33699570,33716756,5,2,65967,1.0861,0.13872
ENSG00000245848,19,33790840,33793470,4,1,65967,1.7477,0.040256
ENSG00000153879,19,33864236,33873592,18,6,65967,2.097,0.017997
ENSG00000124299,19,33877856,34012700,534,28,65967,2.8655,0.0020819
ENSG00000124302,19,34112861,34264414,246,35,65967,0.74739,0.22741
ENSG00000153885,19,34286838,34306668,25,6,65967,0.025051,0.49001
ENSG00000257103,19,34663409,34720420,116,6,65967,1.2713,0.10181
ENSG00000166398,19,34745442,34846491,191,17,65967,0.1368,0.4456
ENSG00000105220,19,34850385,34893061,69,11,65967,0.86091,0.19464
ENSG00000266953,19,34887220,34900269,20,5,65967,1.2388,0.10771
ENSG00000126249,19,34895289,34917073,42,7,65967,1.1515,0.12477
ENSG00000126261,19,34919257,34960853,69,10,65967,0.85054,0.19751
ENSG00000142279,19,34971874,34997258,40,6,65967,0.8109,0.20871
ENSG00000205209,19,35084234,35166604,277,16,65967,-0.22931,0.59069
ENSG00000089335,19,35168544,35177302,25,4,65967,0.22335,0.41163
ENSG00000197841,19,35225060,35233777,11,4,65967,-1.6268,0.94811
ENSG00000153896,19,35248981,35264134,21,6,65967,-1.2568,0.89558
ENSG00000168661,19,35417807,35436074,60,3,65967,-1.1009,0.86452
ENSG00000180884,19,35447258,35454953,13,3,65967,-1.0726,0.85827
ENSG00000089351,19,35485688,35517375,70,5,65967,0.159,0.43683
ENSG00000105707,19,35531410,35557475,60,9,65967,-1.0424,0.85139
ENSG00000089356,19,35606732,35615228,15,3,65967,-0.27602,0.60873
ENSG00000153902,19,35615417,35633355,32,2,65967,-0.17115,0.56795
ENSG00000266964,19,35629712,35634013,4,1,65967,0.34719,0.36422
ENSG00000221946,19,35634154,35645204,2,1,65967,1.665,0.047955
ENSG00000089327,19,35645633,35660786,37,8,65967,-0.98115,0.83674
ENSG00000177558,19,35715703,35719632,12,4,65967,2.2879,0.011072
ENSG00000105699,19,35739233,35758867,49,9,65967,2.7047,0.003418
ENSG00000105698,19,35759881,35770724,26,3,65967,1.5149,0.064901
ENSG00000105697,19,35771619,35776046,8,3,65967,2.4976,0.0062513
ENSG00000105695,19,35783028,35804707,35,8,65967,-0.91483,0.81986
ENSG00000012124,19,35810164,35838258,21,5,65967,-0.74252,0.77111
ENSG00000126266,19,35842445,35843367,1,1,65967,0.60346,0.2731
ENSG00000126262,19,35934809,35942669,7,3,65967,0.96769,0.1666
ENSG00000188508,19,35978226,35986460,22,6,65967,0.5935,0.27642
ENSG00000161249,19,35988122,36004560,43,9,65967,0.37725,0.35299
ENSG00000189001,19,36014269,36019253,16,4,65967,-0.93014,0.82385
ENSG00000105679,19,36024314,36036218,21,5,65967,0.28458,0.38798
ENSG00000105677,19,36036497,36038428,3,2,65967,0.54775,0.29193
ENSG00000105675,19,36040945,36054560,17,6,65967,1.358,0.087227
ENSG00000249115,19,36103646,36116251,11,3,65967,-1.0623,0.85595
ENSG00000126254,19,36119932,36128588,10,3,65967,-1.1205,0.86875
ENSG00000105672,19,36132647,36135773,2,1,65967,-0.36556,0.64265
ENSG00000126267,19,36139125,36149763,17,4,65967,-0.16731,0.56644
ENSG00000105668,19,36157715,36169367,39,6,65967,0.23789,0.40598
ENSG00000011590,19,36195429,36207940,21,6,65967,0.78165,0.21721
ENSG00000272333,19,36208921,36229779,34,8,65967,-0.34393,0.63455
ENSG00000126246,19,36230058,36233354,8,3,65967,0.073819,0.47058
ENSG00000267120,19,36230153,36236333,15,4,65967,-0.32667,0.62804
ENSG00000161265,19,36233365,36236346,7,3,65967,-0.72774,0.76661
ENSG00000205155,19,36236015,36237911,3,2,65967,0.59111,0.27722
ENSG00000188223,19,36236579,36245420,18,5,65967,0.14782,0.44124
ENSG00000267796,19,36239262,36245420,12,4,65967,0.094938,0.46218
ENSG00000004776,19,36245469,36248980,3,2,65967,-0.066495,0.52651
ENSG00000167595,19,36249044,36261930,29,7,65967,-0.62344,0.7335
ENSG00000004777,19,36265434,36279724,34,5,65967,-1.4505,0.92654
ENSG00000161270,19,36316866,36360189,32,2,65967,-1.2445,0.89334
ENSG00000126259,19,36346763,36358011,6,1,65967,-0.69611,0.75682
ENSG00000105290,19,36358801,36370693,14,1,65967,-0.59915,0.72546
ENSG00000167604,19,36378555,36393205,7,1,65967,-0.8293,0.79653
ENSG00000011600,19,36395303,36399197,2,1,65967,0.76346,0.22259
ENSG00000205138,19,36486090,36487220,2,1,65967,-0.79954,0.78801
ENSG00000181392,19,36494209,36499695,4,1,65967,-1.2304,0.89072
ENSG00000239382,19,36500022,36505141,1,1,65967,-1.2009,0.8851
ENSG00000105270,19,36505562,36524245,17,6,65967,-0.29066,0.61435
ENSG00000161277,19,36525887,36545664,39,6,65967,0.50544,0.30662
ENSG00000075702,19,36545783,36596008,103,13,65967,0.42914,0.33391
ENSG00000105261,19,36602104,36604613,5,2,65967,0.38285,0.35092
ENSG00000105258,19,36604612,36606248,3,1,65967,1.2209,0.11105
ENSG00000105254,19,36605191,36616849,22,5,65967,0.60692,0.27195
ENSG00000196357,19,36673188,36737159,134,9,65967,2.0651,0.019456
ENSG00000167635,19,36705504,36729676,60,5,65967,1.6958,0.044965
ENSG00000142065,19,36827162,36870101,67,7,65967,2.2104,0.013539
ENSG00000181007,19,36874022,36909558,56,5,65967,0.9528,0.17035
ENSG00000186017,19,36936021,36980804,88,9,65967,0.71172,0.23832
ENSG00000254004,19,37001597,37019562,36,6,65967,-0.044751,0.51785
ENSG00000186020,19,37025676,37096178,121,12,65967,1.3838,0.083205
ENSG00000161298,19,37095719,37119499,29,4,65967,1.7786,0.03765
ENSG00000197808,19,37128094,37157755,49,6,65967,1.627,0.051867
ENSG00000189042,19,37178514,37218603,75,6,65967,1.9459,0.025835
ENSG00000267041,19,37205285,37263727,99,10,65967,1.2518,0.10533
ENSG00000267260,19,37264055,37267980,7,2,65967,0.16671,0.4338
ENSG00000197863,19,37308330,37341689,29,4,65967,0.0034579,0.49862
ENSG00000251247,19,37341263,37403931,110,9,65967,1.1632,0.12238
ENSG00000185869,19,37379026,37407193,47,5,65967,1.7559,0.039553
ENSG00000198453,19,37407231,37489602,308,8,65967,-0.039007,0.51556
ENSG00000197050,19,37498759,37621216,222,8,65967,-0.34495,0.63494
ENSG00000267360,19,37583921,37701414,172,10,65967,-0.28644,0.61273
ENSG00000196967,19,37597636,37663643,111,7,65967,-0.23974,0.59473
ENSG00000245680,19,37672481,37709055,39,7,65967,-0.078312,0.53121
ENSG00000188283,19,37708828,37734828,24,5,65967,0.55658,0.28891
ENSG00000181666,19,37803739,37860267,75,7,65967,-0.47356,0.68209
ENSG00000189164,19,37861963,37883968,23,4,65967,-0.33626,0.63166
ENSG00000196437,19,37902057,37960177,68,7,65967,-0.42288,0.66381
ENSG00000171827,19,37958487,37976260,17,2,65967,-0.072216,0.52878
ENSG00000188227,19,37997841,38039664,54,11,65967,0.37152,0.35512
ENSG00000171817,19,38042308,38104998,96,11,65967,0.74758,0.22736
ENSG00000180479,19,38045684,38085673,71,9,65967,0.69073,0.24487
ENSG00000120784,19,38104650,38183238,135,14,65967,0.71763,0.23649
ENSG00000196381,19,38158652,38183223,50,9,65967,0.85597,0.19601
ENSG00000267552,19,38180766,38210089,50,7,65967,0.74168,0.22914
ENSG00000198182,19,38187264,38210691,41,6,65967,0.75201,0.22602
ENSG00000189144,19,38226734,38307940,123,14,65967,-0.079254,0.53158
ENSG00000171804,19,38375463,38397317,27,6,65967,-0.64478,0.74047
ENSG00000105738,19,38397868,38699012,649,34,65967,3.2888,0.00050305
ENSG00000011332,19,38701646,38720354,10,2,65967,0.29685,0.38329
ENSG00000167642,19,38734675,38783254,115,14,65967,0.038083,0.48481
ENSG00000167641,19,38741877,38747231,15,3,65967,-1.4736,0.92971
ENSG00000267748,19,38779791,38795550,37,6,65967,1.0855,0.13885
ENSG00000167644,19,38794801,38795649,3,1,65967,1.6932,0.045211
ENSG00000167645,19,38795753,38807913,26,5,65967,1.2774,0.10073
ENSG00000099337,19,38810484,38819660,21,3,65967,1.5537,0.060133
ENSG00000099338,19,38826415,38861589,83,10,65967,1.3079,0.09546
ENSG00000099341,19,38865176,38874464,18,3,65967,0.14669,0.44169
ENSG00000179168,19,38874905,38878722,9,3,65967,0.60481,0.27265
ENSG00000188766,19,38879061,38886881,19,3,65967,0.35158,0.36258
ENSG00000130244,19,38893775,38899728,26,3,65967,0.60574,0.27234
ENSG00000171777,19,38899695,38916945,38,7,65967,0.54189,0.29395
ENSG00000196218,19,38924339,39078204,347,31,65967,1.8043,0.035592
ENSG00000104814,19,39078281,39109522,46,6,65967,2.3637,0.0090473
ENSG00000178982,19,39109735,39127595,14,3,65967,1.0382,0.14959
ENSG00000130402,19,39138289,39222223,220,16,65967,0.17616,0.43008
ENSG00000182472,19,39220827,39260544,143,14,65967,-0.39561,0.6538
ENSG00000178934,19,39279851,39282389,1,1,65967,0.50836,0.3056
ENSG00000171747,19,39292311,39304004,18,5,65967,0.74327,0.22866
ENSG00000104823,19,39306062,39322645,32,5,65967,0.82366,0.20507
ENSG00000268083,19,39308111,39330818,44,5,65967,0.74427,0.22836
ENSG00000104824,19,39327028,39342987,21,4,65967,0.487,0.31313
ENSG00000187994,19,39358470,39368919,9,2,65967,-0.036066,0.51439
ENSG00000068903,19,39369197,39390502,9,2,65967,3.0774,0.0010439
ENSG00000104825,19,39390340,39399533,19,4,65967,3.2134,0.00065588
ENSG00000262484,19,39399620,39402798,4,1,65967,2.8873,0.0019431
ENSG00000104835,19,39405906,39440495,72,8,65967,2.4431,0.0072812
ENSG00000269547,19,39406044,39440495,72,8,65967,2.4431,0.0072812
ENSG00000128626,19,39421188,39423802,1,1,65967,1.9934,0.02311
ENSG00000269190,19,39432044,39466550,70,10,65967,1.8023,0.035752
ENSG00000161243,19,39481354,39523425,168,12,65967,0.34012,0.36688
ENSG00000183760,19,39574553,39602133,89,8,65967,1.4035,0.080229
ENSG00000130669,19,39616410,39673456,91,7,65967,1.069,0.14254
ENSG00000188505,19,39687601,39692524,8,1,65967,-0.10251,0.54083
ENSG00000197110,19,39734246,39735646,2,1,65967,2.6393,0.004154
ENSG00000183709,19,39759154,39760732,2,1,65967,-1.1174,0.86808
ENSG00000182393,19,39786965,39789313,1,1,65967,0.68301,0.2473
ENSG00000128011,19,39797208,39805976,6,2,65967,0.66117,0.25425
ENSG00000130755,19,39818993,39833012,18,3,65967,-0.66616,0.74735
ENSG00000179134,19,39833036,39876350,48,5,65967,-0.57924,0.71879
ENSG00000006712,19,39876492,39881835,4,1,65967,-1.711,0.95646
ENSG00000063322,19,39881943,39891277,20,3,65967,-0.20546,0.58139
ENSG00000128016,19,39897453,39900052,1,1,65967,0.13729,0.4454
ENSG00000090924,19,39903225,39919054,12,3,65967,1.2435,0.10684
ENSG00000105193,19,39923847,39926588,11,2,65967,0.65052,0.25768
ENSG00000196235,19,39926796,39967310,95,7,65967,1.2119,0.11278
ENSG00000213922,19,39930212,39932082,6,2,65967,0.65544,0.25609
ENSG00000105197,19,39971052,39984422,23,4,65967,1.4044,0.080105
ENSG00000090932,19,39989535,39999121,25,3,65967,1.9394,0.026223
ENSG00000186838,19,40005753,40011326,7,3,65967,1.016,0.15481
ENSG00000176401,19,40021630,40023494,4,2,65967,0.34365,0.36556
ENSG00000176396,19,40028890,40030870,6,3,65967,0.94932,0.17123
ENSG00000105198,19,40093164,40098116,3,2,65967,1.145,0.12611
ENSG00000249861,19,40146534,40151287,6,1,65967,1.8098,0.035164
ENSG00000006659,19,40194946,40200084,8,3,65967,-0.31035,0.62185
ENSG00000105205,19,40221890,40228668,37,2,65967,-0.2956,0.61623
ENSG00000213921,19,40267235,40276775,14,4,65967,-0.2274,0.58995
ENSG00000105204,19,40315990,40324841,11,2,65967,2.3104,0.010434
ENSG00000105202,19,40325098,40337054,17,3,65967,2.0891,0.01835
ENSG00000090920,19,40353963,40440533,41,4,65967,-0.75486,0.77483
ENSG00000013275,19,40476912,40487348,17,3,65967,1.4629,0.071749
ENSG00000187187,19,40490041,40523514,43,3,65967,1.3631,0.08643
ENSG00000128000,19,40534167,40562116,17,4,65967,1.3404,0.090059
ENSG00000197782,19,40575059,40596845,50,4,65967,1.4036,0.080223
ENSG00000130758,19,40697651,40721482,18,3,65967,-0.33753,0.63214
ENSG00000174521,19,40721965,40724306,4,2,65967,-0.54011,0.70544
ENSG00000105219,19,40728115,40732597,5,2,65967,-0.64149,0.7394
ENSG00000105221,19,40736224,40791443,74,8,65967,-1.0346,0.84957
ENSG00000160392,19,40825443,40854434,57,9,65967,-0.61546,0.73087
ENSG00000105223,19,40854363,40886346,46,10,65967,-1.0051,0.84259
ENSG00000160396,19,40885178,40896094,10,3,65967,-0.26354,0.60393
ENSG00000105227,19,40899675,40919273,15,3,65967,-0.83243,0.79742
ENSG00000197019,19,40927499,40931932,6,2,65967,-1.0747,0.85876
ENSG00000167565,19,40946751,40950612,14,3,65967,-1.3479,0.91115
ENSG00000090013,19,40953696,40971747,14,2,65967,-0.75628,0.77526
ENSG00000160460,19,40972148,41082370,154,18,65967,-1.501,0.93333
ENSG00000160410,19,41082757,41097305,30,5,65967,-0.54298,0.70643
ENSG00000090006,19,41098789,41135725,76,7,65967,1.0642,0.14361
ENSG00000105245,19,41172596,41196877,56,11,65967,0.028453,0.48865
ENSG00000123815,19,41197434,41224112,52,8,65967,-1.6149,0.94683
ENSG00000086544,19,41223008,41246765,50,8,65967,-1.7021,0.95563
ENSG00000188493,19,41246761,41257458,30,6,65967,-1.1563,0.87621
ENSG00000077312,19,41256542,41271294,29,7,65967,-0.69678,0.75703
ENSG00000261857,19,41277553,41283395,15,4,65967,-0.62943,0.73547
ENSG00000268975,19,41277553,41292590,39,7,65967,-0.81486,0.79242
ENSG00000167578,19,41284121,41302847,55,10,65967,-1.134,0.87161
ENSG00000171570,19,41284147,41314103,77,13,65967,-1.3189,0.9064
ENSG00000269858,19,41304901,41314338,21,6,65967,-1.6535,0.95088
ENSG00000268797,19,41307202,41404187,194,22,65967,-0.80662,0.79006
ENSG00000255974,19,41349443,41356352,7,1,65967,-0.50467,0.6931
ENSG00000198077,19,41381344,41388657,48,6,65967,0.15607,0.43799
ENSG00000197408,19,41497204,41524303,85,9,65967,-1.0613,0.85573
ENSG00000197838,19,41594377,41602100,10,1,65967,-0.32495,0.62739
ENSG00000197446,19,41620337,41634271,12,1,65967,0.14616,0.4419
ENSG00000167600,19,41698954,41713444,14,2,65967,0.52092,0.30121
ENSG00000167601,19,41725108,41767671,56,7,65967,1.1607,0.12289
ENSG00000105323,19,41768401,41813503,42,2,65967,1.461,0.072009
ENSG00000105329,19,41807492,41859816,51,4,65967,1.571,0.058088
ENSG00000142039,19,41816094,41830788,20,1,65967,1.6797,0.046512
ENSG00000255730,19,41856758,41930906,127,5,65967,0.076302,0.46959
ENSG00000142046,19,41856816,41889988,50,5,65967,-0.69367,0.75606
ENSG00000123810,19,41860326,41870078,16,2,65967,-1.0106,0.84391
ENSG00000248098,19,41884215,41930910,86,2,65967,0.42333,0.33603
ENSG00000077348,19,41892279,41903384,15,1,65967,0.27869,0.39024
ENSG00000177191,19,41931264,41934635,4,1,65967,0.47616,0.31698
ENSG00000105341,19,41937223,41946622,15,1,65967,0.52266,0.30061
ENSG00000204978,19,41949063,41950670,4,2,65967,0.36688,0.35685
ENSG00000007129,19,42055886,42093197,73,8,65967,2.0366,0.020844
ENSG00000105352,19,42125344,42133442,31,6,65967,1.46,0.072149
ENSG00000007306,19,42177235,42210895,96,9,65967,-0.53509,0.70371
ENSG00000105388,19,42212504,42233718,35,5,65967,-0.36728,0.64329
ENSG00000267881,19,42212531,42265190,78,6,65967,0.49496,0.31032
ENSG00000086548,19,42254885,42276113,34,4,65967,0.52034,0.30141
ENSG00000170956,19,42300369,42315591,35,2,65967,-0.43208,0.66716
ENSG00000183103,19,42341148,42348760,9,1,65967,1.3269,0.092265
ENSG00000142025,19,42348806,42356401,7,2,65967,1.3431,0.089623
ENSG00000105372,19,42363988,42376994,21,1,65967,-0.44951,0.67347
ENSG00000105369,19,42381190,42385439,2,1,65967,0.33637,0.36829
ENSG00000076928,19,42387228,42434302,6,1,65967,0.58748,0.27844
ENSG00000105404,19,42460833,42463542,3,1,65967,0.5385,0.29512
ENSG00000105409,19,42470734,42501649,5,1,65967,0.75871,0.22401
ENSG00000105737,19,42502473,42573650,20,2,65967,1.1279,0.12969
ENSG00000105732,19,42572629,42585701,2,1,65967,3.0058,0.0013244
ENSG00000028277,19,42590263,42700737,77,2,65967,1.1208,0.13119
ENSG00000160570,19,42702750,42724292,14,1,65967,0.42032,0.33713
ENSG00000167625,19,42724423,42732353,1,1,65967,0.43275,0.3326
ENSG00000105723,19,42734338,42746777,7,1,65967,-0.53886,0.70501
ENSG00000268643,19,42738735,42759284,19,1,65967,-1.1351,0.87184
ENSG00000204957,19,42746927,42749125,5,1,65967,-1.2846,0.90054
ENSG00000105722,19,42751724,42759309,7,1,65967,-0.83912,0.7993
ENSG00000079432,19,42772689,42799949,16,1,65967,1.344,0.089472
ENSG00000079462,19,42801185,42807698,4,1,65967,1.7075,0.043865
ENSG00000188368,19,42806250,42814973,4,1,65967,1.6506,0.049412
ENSG00000167619,19,42817477,42829214,6,1,65967,1.7831,0.037289
ENSG00000105429,19,42829761,42882921,38,1,65967,1.7836,0.037242
ENSG00000105427,19,42891171,42894439,6,1,65967,2.1638,0.015239
ENSG00000189377,19,42932440,42947200,12,1,65967,-1.2117,0.88718
ENSG00000079385,19,43011456,43065386,17,1,65967,-1.3091,0.90474
ENSG00000124469,19,43084393,43099207,2,1,65967,-1.3622,0.91343
ENSG00000221826,19,43225790,43244721,24,1,65967,0.40601,0.34237
ENSG00000124467,19,43256838,43359843,137,6,65967,0.13858,0.44489
ENSG00000231924,19,43370616,43383974,45,4,65967,0.19359,0.42325
ENSG00000170848,19,43406231,43423715,40,3,65967,0.16039,0.43629
ENSG00000243130,19,43511808,43530664,38,1,65967,-0.051595,0.52057
ENSG00000242221,19,43568363,43587197,83,7,65967,-1.0194,0.84599
ENSG00000204941,19,43670408,43690688,89,9,65967,-1.4881,0.93163
ENSG00000243137,19,43696854,43711451,20,3,65967,-2.0637,0.98048
ENSG00000183668,19,43715943,43773682,44,6,65967,-0.49578,0.68997
ENSG00000131126,19,43905648,43922763,7,2,65967,0.42432,0.33567
ENSG00000124466,19,43964939,43969812,8,2,65967,0.67918,0.24851
ENSG00000176531,19,43979106,44009087,68,11,65967,0.30005,0.38207
ENSG00000105755,19,44010871,44031396,51,7,65967,-0.65637,0.74421
ENSG00000176472,19,44029649,44040282,20,6,65967,-0.32139,0.62604
ENSG00000073050,19,44047192,44084625,94,13,65967,0.12327,0.45095
ENSG00000268361,19,44058844,44097188,74,11,65967,0.16454,0.43465
ENSG00000234465,19,44080952,44088116,21,6,65967,0.001116,0.49955
ENSG00000167378,19,44088521,44100287,10,3,65967,-0.95884,0.83118
ENSG00000124444,19,44100544,44105309,2,1,65967,-1.7813,0.96257
ENSG00000226763,19,44100769,44118649,21,3,65967,-1.7252,0.95775
ENSG00000131116,19,44111371,44124026,15,3,65967,-1.7833,0.96273
ENSG00000105767,19,44126520,44143991,24,5,65967,-1.1694,0.87888
ENSG00000011422,19,44150247,44174699,33,8,65967,0.1636,0.43502
ENSG00000124449,19,44220162,44224173,5,1,65967,-0.32196,0.62626
ENSG00000105771,19,44235301,44259142,33,3,65967,0.10859,0.45676
ENSG00000104783,19,44270685,44285409,29,7,65967,-0.97442,0.83508
ENSG00000159871,19,44300081,44331358,100,14,65967,-0.76514,0.77791
ENSG00000167637,19,44331444,44353307,92,7,65967,-0.635,0.73729
